(202,6364)	9924	6085	10250	9291	5498	8814	6398	5336	3352	7140	3682	7615	6765	11222	7122	5138	5119	2514	3158	9214	8563	4416	1987	11189	3819	8998	5991	8935	1333	3961	4152	7701	10400	1019	1655	460	11026	3300	8241	8988	6728	6511	6017	3536	10432	9524	3402	8723	2516	7463	9850	7914	1577	4477	3721	3057	974	9419	10632	3607	9259	6426	1303	6363	8829	4504	9025	10829	1724	1057	862	11277	6303	5165	2356	10935	241	1503	11092	887	279	7955	8539	94	8710	6710	3045	785	8275	7580	6499	10302	2026	1175	7391	4372	8833	2632	5694
(278,672)	5911	5531	2000	1139	10405	1030	7385	7032	3387	2941	11069	733	8280	4083	5271	3272	756	1095	10417	6319	8791	7542	6324	5169	2732	7855	10278	7846	2973	4707	208	3866	694	1473	4965	8553	10730	7167	7103	1491	5000	10134	4575	925	7023	10091	10763	5484	7660	6725	2090	4168	610	7729	2821	6962	11215	3241	8918	392	3709	9458	150	3786	9175	6628	10068	10379	5775	1155	9111	8725	8980	2180	3801	10632	3312	1244	3371	9747	3322	10699	1286	2895	3242	6649	3296	4915	3487	10802	1474	6234	9183	5647	1479	8925	9042	1443	9104
(278,4124)	6347	11109	5002	6721	7932	1077	9206	11244	7988	6969	8940	3297	8367	4528	4382	8883	10154	9877	3520	5031	932	1953	2209	10736	1380	4414	8675	10797	7961	11100	5417	9332	4715	432	10062	6746	9555	6845	2075	467	849	3880	3639	6515	4718	6246	9145	2179	7631	9475	10583	10129	8537	4610	10106	1448	6454	3976	4402	9468	3826	1516	2993	11073	6241	8032	779	612	6340	11067	4372	1288	1347	2318	1351	11227	7234	1109	256	11290	3010	610	6930	4169	2294	2507	11264	4065	2574	5047	1149	4958	8039	2804	3871	3117	5906	3375	5233
(278,3236)	11079	221	1631	1800	9455	1420	1224	9968	3508	5745	5056	9500	4283	10264	3569	4948	5938	8282	4138	4837	1641	6689	2470	10517	8638	1686	10775	8782	11148	9458	228	8592	4460	10203	981	9441	4747	8567	3838	6768	5181	11044	4979	1341	3362	8479	4789	3302	7671	3539	4477	2214	11290	8387	10620	1698	8923	1104	3154	5006	307	5941	6055	4139	7365	1467	10523	6837	3914	11077	7276	5376	3848	10679	3023	9081	8851	3555	7055	10106	7970	3936	8296	2556	6807	6482	10591	66	8267	2067	7270	6360	2478	8225	2437	6237	4899	7205	1851
(318,7555)	8873	11265	3173	2594	4743	1490	6912	9812	9504	7957	6503	9819	3393	5291	2768	409	7032	3757	4245	2510	9083	6706	402	5243	4851	10372	3315	8980	9572	8903	4358	6036	8242	6184	10115	1128	4147	4742	7385	4161	1759	8846	3676	9278	2697	2778	2411	10358	8642	46	9194	9998	1327	10078	7624	1308	3388	5867	2289	2101	2281	567	3502	9774	4578	6538	72	5249	1763	8588	2007	2034	1018	10101	1063	6909	9523	11008	8891	10889	7973	2155	520	10761	4226	7731	5019	2188	10076	9435	32	8982	2094	202	7792	10403	9150	3644	5404
(318,4204)	2261	7877	8234	9193	3762	11058	3040	1137	5573	6650	5754	6676	6298	6153	3127	5236	5061	3004	9936	5533	9683	2026	1103	3647	10619	9713	9632	10722	1993	1912	7119	5348	11096	10487	9016	1266	5034	6109	2808	6555	1532	4777	3145	6532	960	10155	8634	10481	3984	4019	11195	3001	6341	8079	9828	6085	1578	7966	1405	6014	2616	6027	5608	7665	5629	4368	5178	3502	9079	2310	3131	7000	4644	8992	1006	10583	5255	8599	9952	9083	6128	8651	10385	1525	8764	11289	8275	4041	9092	5942	5705	733	1409	7981	4117	9671	7709	1519	5803
(318,10861)	6454	1582	9765	1877	7275	4487	4659	6793	9426	4996	5807	7226	10246	7016	2726	213	2620	10377	2574	3071	8534	4480	8754	5754	4171	4447	2097	9006	10573	2527	631	4514	2802	4777	7792	5743	3847	1623	3532	548	7371	713	7261	8668	5426	54	6004	2651	1635	9809	1818	10185	8464	1695	839	3195	2841	8948	4971	1836	9339	10852	11055	4656	5499	4604	8014	2032	2059	10873	5198	6691	3733	6060	5143	9716	8476	217	5698	9409	8220	10430	10060	10701	5945	10599	6707	3361	4272	9883	10327	4692	4920	5874	5066	8600	3792	6080	9275
(318,9520)	5236	253	8043	1048	1035	9253	1477	9064	8063	7545	3842	5407	763	67	5286	5329	2645	243	1714	1351	4241	10468	3209	6292	10368	2900	1690	3594	9974	5373	724	2706	5415	4493	7702	1372	5293	4335	1680	10905	1614	2479	9727	3560	577	1331	9249	9614	10789	6070	1700	10327	2738	2237	6897	2540	1255	8307	559	91	8156	7298	6788	2915	491	10804	2082	1267	6042	9408	1345	6647	7078	348	9259	5855	3568	1595	11176	10862	729	4983	6130	2843	2988	620	8859	901	10980	7366	6880	11065	8676	5121	9108	6164	8897	8441	2931
(318,8304)	7486	1343	5781	4632	4878	6682	225	6292	420	2468	9068	2028	3192	3831	4278	5984	4894	2376	5259	9179	2354	5388	5711	10725	6334	3935	2892	4517	4199	4210	7548	1875	9398	6393	813	10745	5770	4175	3744	5697	1023	2065	9763	11036	10057	4642	10452	4988	10759	5241	11164	2968	8085	3521	1478	10780	9189	5143	7451	7611	8843	4523	10756	9480	1666	6288	8693	9743	1652	8192	675	9177	5520	3120	622	5054	1517	2385	7080	10125	5496	4120	5630	8124	4326	9407	4808	586	4750	3016	653	479	2342	4256	7704	8416	4544	6740	6542
(318,9748)	3794	6716	7760	9304	2103	5776	8947	6027	2427	5937	1390	9325	7847	2755	5003	3930	9217	4173	5773	2453	3165	4083	6901	4925	2661	10156	4053	2031	6718	6438	2782	7057	9131	4497	4712	1732	7311	8626	3952	8558	8077	953	5731	1163	5712	11057	1283	1791	683	2975	6809	10190	3903	3437	10960	10795	3099	4717	1575	10161	9847	1496	7727	9896	7883	9044	4764	3381	6065	5516	1743	5620	3964	238	4854	8099	4343	9638	4990	9716	5267	4544	2188	5084	8611	2271	3349	4306	3697	6248	10743	4196	10692	2883	9529	2506	4321	9986	5958
(324,2466)	9195	1200	7559	11096	3130	5657	10943	7717	3818	4370	4528	3810	8274	3086	8352	1810	988	7638	10198	10948	5034	8802	5696	7606	4670	7251	8409	7094	8605	1075	8356	8575	10029	1798	731	3734	2828	6781	5412	4981	10560	8806	10516	1303	801	10732	11120	1428	3391	7710	5539	8915	11211	5177	6798	4711	11028	1632	112	3173	7623	9863	6363	6424	3297	4193	5547	1779	6590	8559	7813	3412	6060	5914	8057	2669	1498	11298	2040	879	2755	2687	5589	1863	6024	4416	11243	9154	10002	4338	4912	1020	5603	11260	11198	10072	174	9346	9284
(324,7747)	242	3488	10392	5028	8132	3968	7195	805	7457	1952	4752	7690	2760	6284	7504	9071	298	10732	5087	4446	9139	3636	6121	11209	8831	1151	2009	328	9430	10574	9908	4850	1130	3626	3395	10718	9935	1380	6266	1640	5359	4553	241	10322	3698	9988	3598	2812	8432	5600	7869	5761	9084	7098	9544	11248	5997	10081	1288	10893	5514	5889	1653	5376	8709	3920	9881	4748	2828	5109	1560	8986	8690	1181	3566	7405	7290	5488	4111	7708	10214	11054	932	8618	6887	10418	1294	1158	10963	4317	3668	6088	1350	5926	9574	3541	6438	4537	6715
(324,2893)	8003	6771	1938	3337	4852	522	368	9611	4356	721	484	10747	4242	9223	4516	2549	6532	4782	1543	11090	8496	1939	1457	9421	7336	7815	1658	5120	9599	7283	4808	5251	2824	8687	3824	11005	1869	2289	6706	6328	5491	6703	3193	9798	913	9139	1469	2123	4540	5743	282	8214	3187	6792	2649	103	1605	10354	2223	5668	2308	4044	1244	6788	1002	6627	3712	2145	3011	5153	11251	4750	7854	3457	6549	9013	7816	9174	5520	7020	9525	2742	7401	1784	10818	4449	3802	2634	10313	8779	5392	2687	3168	9063	4710	9858	5373	4798	1016
(324,9422)	1351	2771	427	11115	425	3173	6961	9598	6971	9169	265	7467	3392	11065	8958	4781	1116	9181	9524	6923	3748	144	5004	2374	226	2566	4133	7686	7061	10462	8692	4733	10338	8936	3589	10438	10212	5300	4303	0	8904	9545	5271	10500	10814	4813	4667	10217	2915	1490	2834	9307	1933	894	2769	3158	6726	8446	2531	10582	6387	10699	9263	3981	4107	7587	10908	7984	9158	2040	10230	6884	8656	2505	4120	9505	1540	461	1342	7987	10222	7833	10355	6279	673	6791	6686	8390	8417	10386	6032	5185	5298	567	11257	3388	3886	7775	2433
(324,3377)	2253	7675	8891	6620	5406	3671	7242	7102	2371	10037	2158	6131	7894	9655	3340	8522	10578	803	7962	3760	10959	9344	9868	10158	5207	9617	10927	5233	6766	3845	659	4371	7091	2107	6192	7517	25	8955	439	10292	9407	9598	3225	4436	3632	9316	7999	7923	3154	5114	848	10889	4484	5529	4108	10616	9220	2563	2161	11029	1048	3215	6114	6671	3118	8408	2810	7767	3881	8561	5764	6615	5450	7490	10641	2404	5700	11162	5443	6148	4113	6795	9816	2329	891	484	11263	9122	1404	608	8846	3412	8332	6158	4337	10135	3576	4190	8812
(324,5906)	4407	2970	3954	8249	4229	5972	8952	11007	7964	290	6899	8686	5835	10974	6173	11010	4878	7965	2334	2682	9191	8176	1724	8919	3756	3610	9742	7549	245	6772	6037	5025	2162	10797	3942	5099	4912	3752	3195	2820	11258	3399	8373	11093	4039	3309	10506	9340	10082	8008	4053	4674	11033	1381	9890	2002	8550	9323	9975	10104	5034	3988	7120	4277	4270	1902	214	235	5577	6835	10139	6135	9293	5693	9375	6292	8286	9265	9578	2289	5722	1275	8651	5974	391	2214	2258	7663	3733	3395	9812	9598	404	6386	1523	8608	6015	1439	4844
(324,3796)	110	4253	9284	8258	2328	7182	5584	8492	306	2533	9869	8760	6453	1052	502	4211	2018	2152	645	1007	1064	369	9988	24	11251	3624	2487	1033	11262	7309	10523	2821	2789	7045	1260	5179	200	7350	168	1526	3048	5286	5141	4619	809	6740	10497	291	2086	6885	5117	8579	8188	10715	10248	10607	5419	10428	10796	3244	4923	10081	6889	6183	11200	4358	2425	9235	3921	3500	6821	10647	4950	781	5221	5876	9917	4982	2271	4036	9672	6900	7072	6918	6956	2195	6537	2953	10548	9313	10407	5941	2895	4240	3832	802	8012	11281	10164
(392,9786)	4320	9848	9212	725	5225	3043	501	10465	6415	5266	11251	2954	6199	10241	2849	691	4188	10784	3562	7937	7457	3438	3130	9530	7830	6042	5408	7977	3073	1152	2933	6205	5352	3084	3833	5714	131	10178	2476	6703	9592	503	8160	1179	8392	346	10879	3780	1526	6510	3131	10722	4689	509	3592	5804	1859	2525	2191	593	4478	2123	9438	10430	5201	4829	220	6369	1302	5064	2228	5909	6574	7393	6390	782	6375	5389	2020	5744	11102	860	10707	3195	10206	863	10043	8467	9376	5528	2080	7634	79	746	440	4063	5418	4547	931
(392,4054)	7143	5951	3076	1289	168	2899	2773	4243	9124	1182	4031	7773	11276	1985	8723	7102	8767	5753	7766	421	7554	6888	8671	1283	9240	4066	4332	7186	7399	3093	6004	10765	1944	6243	6968	8796	4977	2143	7217	11070	2391	554	5051	1810	4050	3922	6089	3715	9326	641	9571	9100	5423	4866	5835	11208	8981	4333	9431	300	3591	8595	4291	2492	5750	6553	9826	6170	5716	6290	2546	4401	7506	1462	4877	8567	7509	5312	1059	3971	8789	3427	119	6571	9832	5242	309	6672	307	1214	7875	664	1631	1797	2841	2367	4608	3984	9457
(392,267)	4464	10517	7250	10871	501	3746	2294	3357	7505	4499	8742	2568	10187	10446	4261	1078	1741	4092	9852	10067	2429	5443	9333	7058	9353	8422	7700	5	5757	3146	8673	999	324	868	8696	4409	5717	6891	1777	3205	2124	5218	2611	8387	8144	9251	9784	7222	7265	726	3770	6465	4314	5359	9980	3830	9445	10637	9933	4839	10867	2278	11036	5672	3956	2377	8218	8005	274	3791	4710	1042	7867	8686	142	4914	3503	10845	5142	11093	7174	9869	408	9424	2949	879	5834	3276	587	4454	2525	977	1884	7826	10680	7983	8604	5960	9094
(392,907)	4415	2682	1994	8915	4053	11083	3851	2057	532	4267	4548	6713	3838	10264	74	11191	7739	3022	6449	9975	3412	4656	10456	8316	10323	9245	3414	8326	2669	9898	1062	5734	3771	7634	11198	5573	7811	8395	2739	7849	7376	4916	2764	9127	710	9403	100	1910	7587	5846	7571	7013	9037	8861	1037	9575	3679	9325	10122	2075	11245	6094	4416	7862	9412	7875	4177	9862	9154	8556	2858	173	2390	2101	8637	7472	696	8675	10714	7073	2738	2977	2171	11077	360	10835	7568	2551	7866	10500	6622	584	920	7001	9923	4049	3781	8322	731
(392,6837)	272	3975	1971	1035	3024	7522	4818	3090	3807	4800	5674	812	4258	380	4396	3302	3623	7129	5563	9238	2104	8625	3502	1616	9829	6884	9218	3897	910	3031	6325	3870	7648	61	2291	1049	5853	2379	4893	6075	6364	7506	4603	554	715	4283	7925	8931	3050	2764	7215	8957	9998	10303	6857	7610	7268	1713	4846	8932	10692	11198	7007	522	5151	935	7584	808	2164	1524	10655	1412	9502	6643	8891	9865	241	1631	2332	7953	8148	10139	2847	3158	10610	10593	9173	10696	10532	429	3065	5664	9429	10322	6742	10018	5737	5465	6202
(392,2998)	4316	10936	8125	4429	8851	5087	5031	6742	6573	7693	8283	8466	11262	3281	7224	1900	4661	8605	80	7365	5290	9833	10097	2584	9209	4623	221	1983	6228	6084	69	1928	8737	6773	5644	3607	2865	217	4904	2426	1325	10235	5985	1663	2115	9590	59	6407	9729	4487	9456	6331	4284	1490	2279	3202	11053	7527	1414	9315	1345	10457	6563	4065	2464	269	10775	10197	6831	5035	5449	1934	7101	6362	8533	1083	10560	10981	9895	10494	2578	6689	3946	9046	9163	7690	2810	7158	748	2835	3534	6211	11087	3300	10757	10272	5920	5839	3264
(461,376)	988	4292	9041	8591	3155	4114	2827	27	7936	8763	419	1290	2389	225	3282	704	5837	3918	9303	8342	9631	6967	4638	1378	10364	7620	4814	10799	3998	165	1805	10191	4120	5830	2043	6452	2082	10995	7570	703	10024	8920	5346	879	3686	7444	4665	1700	9755	8175	232	463	2888	4955	2334	7928	10741	6292	4977	954	5863	4426	10709	6652	8593	7601	5606	6189	3166	5225	11090	3625	4141	10579	7684	842	5370	2224	3705	10489	6631	2330	7970	885	5428	9733	11089	5415	7623	8518	7420	9760	11073	4457	4113	3242	5201	10581	1020
(461,3251)	6169	7113	4570	460	8692	9892	5408	10764	2569	8513	4867	8027	4888	5843	11038	1530	6451	4077	9454	9564	3950	10949	5296	6541	5711	9012	8970	6361	314	2205	7659	3442	1373	609	7879	10608	4930	4552	7129	7547	2719	4875	6165	662	8342	100	197	1032	566	9049	4173	6832	7044	2752	7753	1808	917	5239	3390	5676	6300	4835	5026	8514	2572	1622	10436	1098	1674	1241	1345	1115	5702	9317	3863	4412	953	453	10063	10593	3585	3282	4016	9768	10800	2886	9193	1094	3775	4365	4087	10756	8968	3770	4216	9670	3305	809	6767
(461,10851)	9314	8859	10989	10542	8202	2076	8173	8854	8323	1542	992	8768	10841	11004	7545	8198	7707	2668	3483	7613	10609	1590	9946	10858	3500	1419	1409	9735	8581	9976	7478	4630	4492	4374	3874	6129	10567	8122	1206	743	9965	8829	1025	3475	3526	269	5804	10477	4078	27	4868	7354	10963	3075	6420	4076	7311	6938	1154	6836	9790	7205	7442	5840	6647	8944	6385	5648	5701	3734	7117	3617	10829	9234	6061	3318	4453	1807	9310	5092	5725	9206	8468	2834	8014	1611	1878	3735	4296	8418	2909	46	2615	5210	8856	9105	3317	1721	7986
(461,5659)	8070	7239	366	8952	7369	3698	2305	4541	6397	6892	4657	5570	4075	2492	5912	6875	264	594	2379	10674	2558	7848	6863	8142	9864	5843	7040	5918	3685	7831	1896	7524	3192	250	3856	8992	9673	10841	3633	7977	4373	6272	8529	3962	1137	6122	6106	2199	2031	7019	9243	8407	2905	64	5740	5888	10872	3983	10380	6025	8619	4646	9298	4722	3727	1584	244	4507	8211	51	4979	3468	230	8579	1942	10734	9435	4575	2369	855	6755	5830	6176	858	2422	10722	5732	9153	8064	2911	9545	6182	1120	5609	7457	4554	6690	910	724
(508,3171)	1344	3508	2238	8403	9356	9084	10284	2805	3165	1298	8863	2090	3771	3663	2580	7314	3039	7073	8990	4818	1691	3725	3201	820	6175	1971	9653	9850	3472	8570	904	3027	10980	8414	1260	7603	3930	191	7979	3727	65	3636	3874	4889	10762	1672	5503	4271	5963	10311	7991	3606	5874	9809	157	4054	10954	742	4122	3384	4919	3132	1642	3250	7075	5623	4910	1147	2543	7227	4722	7027	508	1347	4083	361	8613	2016	41	2613	2073	7778	4817	8869	7024	9454	5731	11029	11181	146	2404	10321	4551	10507	1223	2999	8326	4845	10423
(532,4071)	6662	4564	10485	6268	5138	2661	5724	9565	3603	8769	1445	734	1101	2508	1772	3315	8890	9727	3893	5669	2405	2379	1774	8396	1056	9370	11152	6984	4656	3999	5284	9553	7254	581	8194	11086	939	4554	8061	10141	5958	3240	8203	3909	5641	3964	5727	833	3015	7176	3262	8313	6	3581	4463	8023	529	519	11053	1186	6332	4440	8029	2047	3774	8000	8007	4465	4016	7577	4311	5831	7873	4960	846	6849	3806	1511	11045	602	6181	10318	6691	2535	7892	10249	3772	1741	7279	10568	9038	4284	1970	5523	876	9029	836	3564	10041
(843,8235)	651	8529	8172	10156	2699	3044	5350	9904	9951	1311	3764	4697	3733	4161	367	8015	1671	602	3383	3408	1923	6437	6428	4560	11262	611	5534	10066	8428	2476	10883	7367	2539	7851	3223	11025	9539	9871	10691	932	9181	2152	5299	8343	11216	3721	7812	8072	321	7223	1382	10118	1545	1143	5486	7497	6880	2484	9325	4494	3558	5383	8498	1964	7595	10757	2252	5076	2272	10713	10688	4371	6563	3407	6565	8256	5743	9205	5097	5483	5496	3777	1502	5457	10114	1395	1186	6066	10192	2754	6410	10974	7804	7382	4191	10807	6813	3825	4627
(843,4045)	3806	8601	8138	11046	2316	5154	2897	8030	71	6557	624	4999	6761	8096	887	5159	3294	8720	6459	5528	4583	11009	10380	1215	4597	163	5381	3760	11285	6647	916	8833	1512	6868	3731	395	500	5885	10778	3691	1933	5752	2534	3145	6502	3239	8277	2162	7839	706	1326	3149	269	10399	2602	4717	1944	10955	4134	10372	4523	6245	457	1997	2666	11153	9234	11099	1964	11224	3534	10861	222	4446	7137	2892	4587	5582	5431	10721	8989	2216	1593	9857	7916	9201	7301	215	2337	7518	5747	3570	7669	3793	9112	382	5656	332	6511
(922,9734)	4557	10147	6812	7538	11116	638	9627	1150	11292	6986	5014	9158	5647	10162	9439	3308	5188	6560	3991	9710	10678	2486	868	2809	9617	2258	2135	2869	5715	10756	8342	1670	7463	352	1552	4626	1234	9222	4278	1077	4619	1833	4530	7508	8454	3117	10843	6671	9230	7999	6948	2268	8710	8259	9990	3689	2285	6391	8228	8336	8717	6783	11141	8790	915	6398	8947	6064	7677	3020	1123	1926	4411	4317	7473	452	3085	7873	5230	8561	5896	6178	7823	2771	392	166	2125	5577	9353	10018	5263	991	2030	86	3550	8145	4679	473	8970
(922,3263)	2613	10031	1351	1705	10911	7303	8722	10111	4500	10606	10242	6186	7879	2191	5359	4510	5204	10085	4284	1473	7137	3549	5024	7619	10532	451	10013	10755	3360	8486	3435	3713	8796	6168	9502	8684	2993	10327	2003	11164	6868	8577	467	2039	5593	332	2460	1268	5522	4100	10039	5274	10882	4880	4527	11223	2758	4451	9573	6948	9976	2149	714	3680	3152	746	10397	8391	8477	3685	970	354	896	2908	7836	6587	7853	3261	2084	1094	9008	8971	1167	6994	2566	3271	10979	2915	7156	2849	424	1522	10219	6490	7653	6731	4469	2873	8064
(1182,4504)	10824	8956	8815	9120	2567	852	2933	5862	10239	5034	6788	6459	1152	7862	10622	4620	3448	7150	6288	7934	7279	9368	4039	10283	2490	4755	6225	5340	11036	1056	1061	7049	1146	9316	1959	7099	10589	7490	2694	3886	7248	3688	7043	5840	7297	5960	10842	8033	30	5027	5815	3174	158	10926	8649	2621	10012	10947	8154	3024	833	9901	4933	108	2593	10126	11202	2297	11268	9221	7112	6081	7681	5101	3728	7780	1869	4921	3929	8301	3559	1387	845	10596	1790	2861	3428	4657	4355	2041	10409	6163	1560	9623	8214	7545	7011	6716	1045
(1182,4282)	10032	9005	225	8883	1951	4817	828	4909	1915	402	1022	2950	2860	1842	8879	2115	1388	2261	2035	3410	1117	5225	2979	3273	2022	5731	6858	7955	10735	875	6861	7377	5644	10116	2431	9424	9689	6237	4773	7660	606	5646	3289	2140	9811	10083	11011	569	3407	9934	1620	9983	6250	2570	3099	10610	2395	7276	10629	9772	7602	8016	8343	4470	2105	683	9909	7835	2934	8446	4857	6156	9643	8312	10937	2319	9658	10717	10565	3507	7918	5788	2442	7891	10481	10781	10073	8420	6097	4554	3481	6886	3923	8375	9960	1914	4543	764	3492
(1182,7132)	1232	433	9085	6768	3296	6652	7952	6002	5125	2381	10259	1570	3106	54	3981	7511	6765	435	8783	6078	10842	9310	5083	11163	6069	1691	2481	2262	2503	4830	9381	7801	6887	516	5412	4579	9901	10167	1556	4785	10122	3005	9814	11236	11241	7638	5029	5115	26	3997	1940	2345	827	83	8646	3451	768	3484	3759	2702	3336	7626	2576	8529	10472	11188	5080	3777	7149	2527	5923	2350	1543	10707	6497	242	7806	1796	3030	10265	2101	3176	2900	8358	10305	1735	7023	7310	1542	9887	7650	5757	3391	3630	8981	1541	1376	2719	7474
(1182,2448)	11157	2631	2548	6719	6043	3890	3464	9914	7721	6764	9637	2634	9143	9580	9132	10360	1297	1058	10599	9001	9905	6378	11284	5244	3618	1003	315	810	5586	1706	7416	10280	6032	9237	9304	2093	8049	11131	11026	2545	10218	5967	9722	1329	8687	3193	10407	9041	5985	4146	8800	3156	10163	10438	341	6305	5284	9898	1188	9901	1778	3768	10630	10274	5891	923	1927	7048	9950	4063	1598	5223	10445	9972	8838	4448	907	819	4514	11	5603	387	6920	4556	1310	3581	10301	3967	7821	2861	620	8569	2404	7972	2892	7284	4667	6736	221
